customer_id,age,gender,tenure,monthly_charges,contract_type,support_calls,internet_service,payment_method,total_charges,churn,age_group,tenure_group,churn_numeric,risk_score,risk_level
CUST-00223,25,Female,24,108.02,Month-to-month,3,DSL,Mailed check,2592.48,Yes,18-25,13-24 Months,1,3,Medium
CUST-00224,44,Male,59,45.86,Month-to-month,0,No,Mailed check,2705.74,No,36-45,49-72 Months,0,2,Low
CUST-00225,26,Female,3,30.37,Two year,2,Fiber optic,Credit card,91.11,No,26-35,0-6 Months,0,2,Low
CUST-00226,54,Male,68,128.81,Two year,4,Fiber optic,Credit card,8759.08,No,46-55,49-72 Months,0,1,Low
CUST-00227,50,Female,40,30.26,One year,4,DSL,Credit card,1210.4,Yes,46-55,25-48 Months,1,0,Low
CUST-00228,68,Male,48,31.88,Two year,3,Fiber optic,Mailed check,1530.24,No,66+,25-48 Months,0,0,Low
CUST-00229,59,Female,54,75.56,Two year,2,DSL,Electronic check,4080.24,No,56-65,49-72 Months,0,0,Low
CUST-00230,61,Female,35,37.52,Month-to-month,2,No,Bank transfer,1313.2,No,56-65,25-48 Months,0,2,Low
CUST-00231,41,Female,56,138.78,One year,1,Fiber optic,Credit card,7771.68,No,36-45,49-72 Months,0,1,Low
CUST-00232,32,Male,40,81.14,Month-to-month,3,Fiber optic,Mailed check,3245.6,Yes,26-35,25-48 Months,1,2,Low
CUST-00233,71,Male,68,93.99,Month-to-month,3,No,Bank transfer,6391.32,Yes,66+,49-72 Months,1,2,Low
CUST-00234,49,Female,46,140.65,Month-to-month,0,DSL,Credit card,6469.9,Yes,46-55,25-48 Months,1,3,Medium
CUST-00235,49,Female,13,88.93,Month-to-month,2,No,Mailed check,1156.09,No,46-55,13-24 Months,0,2,Low
CUST-00236,41,Male,27,65.97,One year,0,Fiber optic,Bank transfer,1781.19,No,36-45,25-48 Months,0,0,Low
CUST-00237,58,Male,6,123.63,Month-to-month,5,DSL,Credit card,741.78,No,56-65,0-6 Months,0,7,High
CUST-00238,69,Male,17,77.57,Two year,1,Fiber optic,Credit card,1318.69,No,66+,13-24 Months,0,0,Low
CUST-00239,66,Male,36,61.4,Month-to-month,4,Fiber optic,Credit card,2210.4,Yes,66+,25-48 Months,1,2,Low
CUST-00240,66,Male,2,114.02,Month-to-month,2,Fiber optic,Credit card,228.04,No,66+,0-6 Months,0,5,High
CUST-00241,75,Male,52,124.21,Two year,3,Fiber optic,Credit card,6458.92,No,66+,49-72 Months,0,1,Low
CUST-00242,69,Female,66,122.92,One year,1,DSL,Mailed check,8112.72,No,66+,49-72 Months,0,1,Low
CUST-00243,29,Male,52,147.1,Month-to-month,0,DSL,Bank transfer,7649.2,No,26-35,49-72 Months,0,3,Medium
CUST-00244,56,Female,43,122.27,Month-to-month,4,No,Credit card,5257.61,Yes,56-65,25-48 Months,1,3,Medium
CUST-00245,19,Male,22,120.09,Month-to-month,4,DSL,Bank transfer,2641.98,No,18-25,13-24 Months,0,3,Medium
CUST-00246,20,Male,55,131.47,Two year,4,No,Credit card,7230.85,No,18-25,49-72 Months,0,1,Low
CUST-00247,66,Female,67,20.02,One year,1,DSL,Mailed check,1341.34,Yes,66+,49-72 Months,1,0,Low
CUST-00248,54,Female,60,67.12,Month-to-month,2,Fiber optic,Mailed check,4027.2,No,46-55,49-72 Months,0,2,Low
CUST-00249,66,Male,58,115.89,Month-to-month,3,DSL,Bank transfer,6721.62,No,66+,49-72 Months,0,3,Medium
CUST-00250,73,Female,12,97.96,Two year,3,No,Credit card,1175.52,No,66+,7-12 Months,0,2,Low
CUST-00251,34,Female,69,43.08,One year,3,DSL,Mailed check,2972.52,No,26-35,49-72 Months,0,0,Low
CUST-00252,66,Female,39,59.49,Two year,2,Fiber optic,Credit card,2320.11,No,66+,25-48 Months,0,0,Low
CUST-00253,19,Female,13,63.78,Month-to-month,2,Fiber optic,Credit card,829.14,No,18-25,13-24 Months,0,2,Low
CUST-00254,19,Male,41,93.82,Two year,5,Fiber optic,Electronic check,3846.62,No,18-25,25-48 Months,0,2,Low
CUST-00255,45,Female,57,128.11,One year,2,Fiber optic,Mailed check,7302.27,No,36-45,49-72 Months,0,1,Low
CUST-00256,71,Male,53,141.22,One year,2,No,Bank transfer,7484.66,Yes,66+,49-72 Months,1,1,Low
CUST-00257,40,Male,12,117.51,Month-to-month,1,No,Bank transfer,1410.12,No,36-45,7-12 Months,0,5,High
CUST-00258,54,Male,13,129.58,Two year,2,Fiber optic,Credit card,1684.54,No,46-55,13-24 Months,0,1,Low
CUST-00259,49,Male,57,81.11,One year,4,Fiber optic,Credit card,4623.27,No,46-55,49-72 Months,0,0,Low
CUST-00260,50,Female,40,70.67,Two year,3,Fiber optic,Credit card,2826.8,No,46-55,25-48 Months,0,0,Low
CUST-00261,18,Female,45,71.05,Month-to-month,1,DSL,Electronic check,3197.25,No,18-25,25-48 Months,0,2,Low
CUST-00262,36,Male,35,100.09,Month-to-month,3,Fiber optic,Credit card,3503.15,No,36-45,25-48 Months,0,3,Medium
CUST-00263,19,Male,3,36.15,Month-to-month,2,DSL,Credit card,108.45,No,18-25,0-6 Months,0,4,Medium
CUST-00264,70,Male,5,95.33,Month-to-month,1,Fiber optic,Bank transfer,476.65,Yes,66+,0-6 Months,1,4,Medium
CUST-00265,61,Male,11,106.47,Month-to-month,0,Fiber optic,Electronic check,1171.17,Yes,56-65,7-12 Months,1,5,High
CUST-00266,43,Female,71,77.06,Month-to-month,3,No,Bank transfer,5471.26,No,36-45,49-72 Months,0,2,Low
CUST-00267,49,Male,56,143.91,Month-to-month,4,DSL,Electronic check,8058.96,Yes,46-55,49-72 Months,1,3,Medium
CUST-00268,23,Female,10,99.07,Two year,4,Fiber optic,Electronic check,990.7,No,18-25,7-12 Months,0,2,Low
CUST-00269,49,Male,34,48.6,Month-to-month,1,Fiber optic,Mailed check,1652.4,Yes,46-55,25-48 Months,1,2,Low
CUST-00270,72,Male,67,82.3,Month-to-month,3,No,Mailed check,5514.1,No,66+,49-72 Months,0,2,Low
CUST-00271,21,Male,72,107.8,Two year,2,DSL,Mailed check,7761.6,No,18-25,49-72 Months,0,1,Low
CUST-00272,72,Male,31,62.07,One year,3,DSL,Bank transfer,1924.17,No,66+,25-48 Months,0,0,Low
CUST-00273,28,Female,71,30.35,One year,1,Fiber optic,Mailed check,2154.85,Yes,26-35,49-72 Months,1,0,Low
CUST-00274,73,Female,66,95.85,Month-to-month,2,Fiber optic,Mailed check,6326.1,No,66+,49-72 Months,0,2,Low
CUST-00275,34,Female,70,143.22,Month-to-month,2,Fiber optic,Bank transfer,10025.4,No,26-35,49-72 Months,0,3,Medium
CUST-00276,55,Male,41,83.06,Month-to-month,6,No,Electronic check,3405.46,Yes,46-55,25-48 Months,1,4,Medium
CUST-00277,41,Male,63,137.79,Month-to-month,6,DSL,Electronic check,8680.77,Yes,36-45,49-72 Months,1,5,High
CUST-00278,22,Female,32,128.55,Two year,3,Fiber optic,Credit card,4113.6,No,18-25,25-48 Months,0,1,Low
CUST-00279,69,Female,20,39.16,One year,2,DSL,Credit card,783.2,Yes,66+,13-24 Months,1,0,Low
CUST-00280,51,Male,57,112.06,Month-to-month,1,DSL,Mailed check,6387.42,Yes,46-55,49-72 Months,1,3,Medium
CUST-00281,23,Male,50,76.61,One year,3,No,Bank transfer,3830.5,No,18-25,49-72 Months,0,0,Low
CUST-00282,39,Female,25,52.53,Month-to-month,2,Fiber optic,Electronic check,1313.25,No,36-45,25-48 Months,0,2,Low
CUST-00283,28,Male,12,109.3,Month-to-month,3,No,Bank transfer,1311.6,Yes,26-35,7-12 Months,1,5,High
CUST-00284,65,Male,71,116.55,Two year,2,Fiber optic,Credit card,8275.05,No,56-65,49-72 Months,0,1,Low
CUST-00285,33,Female,39,43.39,Month-to-month,4,Fiber optic,Mailed check,1692.21,Yes,26-35,25-48 Months,1,2,Low
CUST-00286,50,Male,17,138.88,Two year,3,Fiber optic,Credit card,2360.96,No,46-55,13-24 Months,0,1,Low
CUST-00287,26,Female,45,117.65,Month-to-month,2,No,Credit card,5294.25,No,26-35,25-48 Months,0,3,Medium
CUST-00288,23,Male,11,141.34,One year,2,Fiber optic,Electronic check,1554.74,No,18-25,7-12 Months,0,3,Medium
CUST-00289,33,Female,70,61.22,Month-to-month,3,Fiber optic,Bank transfer,4285.4,No,26-35,49-72 Months,0,2,Low
CUST-00290,46,Male,23,142.11,Month-to-month,1,DSL,Electronic check,3268.53,No,46-55,13-24 Months,0,3,Medium
CUST-00291,20,Female,70,67.91,One year,7,Fiber optic,Electronic check,4753.7,No,18-25,49-72 Months,0,2,Low
CUST-00292,37,Female,38,27.02,Two year,2,No,Credit card,1026.76,No,36-45,25-48 Months,0,0,Low
CUST-00293,53,Female,2,119.19,One year,3,Fiber optic,Mailed check,238.38,No,46-55,0-6 Months,0,3,Medium
CUST-00294,36,Female,72,111.46,One year,2,Fiber optic,Credit card,8025.12,Yes,36-45,49-72 Months,1,1,Low
CUST-00295,43,Male,37,97.73,Two year,2,DSL,Bank transfer,3616.01,No,36-45,25-48 Months,0,0,Low
CUST-00296,20,Male,49,83.69,Month-to-month,2,No,Mailed check,4100.81,No,18-25,49-72 Months,0,2,Low
CUST-00297,36,Female,52,24.18,Month-to-month,3,DSL,Electronic check,1257.36,No,36-45,49-72 Months,0,2,Low
CUST-00298,37,Male,33,101.2,Month-to-month,3,No,Bank transfer,3339.6,Yes,36-45,25-48 Months,1,3,Medium
CUST-00299,49,Male,22,74.19,One year,2,No,Bank transfer,1632.18,Yes,46-55,13-24 Months,1,0,Low
CUST-00300,24,Male,5,92.83,Two year,1,DSL,Bank transfer,464.15,No,18-25,0-6 Months,0,2,Low
CUST-00301,69,Male,18,75.81,One year,1,Fiber optic,Bank transfer,1364.58,Yes,66+,13-24 Months,1,0,Low
CUST-00302,58,Male,38,145.59,Two year,3,Fiber optic,Credit card,5532.42,Yes,56-65,25-48 Months,1,1,Low
CUST-00303,50,Female,37,98.53,One year,2,Fiber optic,Bank transfer,3645.61,No,46-55,25-48 Months,0,0,Low
CUST-00304,57,Female,64,117.4,Month-to-month,2,DSL,Credit card,7513.6,Yes,56-65,49-72 Months,1,3,Medium
CUST-00305,56,Female,10,141.73,Month-to-month,2,Fiber optic,Mailed check,1417.3,Yes,56-65,7-12 Months,1,5,High
CUST-00306,35,Female,42,96.91,Two year,2,Fiber optic,Bank transfer,4070.22,No,26-35,25-48 Months,0,0,Low
CUST-00307,57,Male,48,21.57,Month-to-month,1,DSL,Credit card,1035.36,Yes,56-65,25-48 Months,1,2,Low
CUST-00308,18,Male,44,24.46,Month-to-month,4,DSL,Bank transfer,1076.24,No,18-25,25-48 Months,0,2,Low
CUST-00309,28,Female,16,111.3,Month-to-month,2,Fiber optic,Mailed check,1780.8,No,26-35,13-24 Months,0,3,Medium
CUST-00310,45,Male,54,56.28,Month-to-month,3,DSL,Electronic check,3039.12,No,36-45,49-72 Months,0,2,Low
CUST-00311,74,Male,35,95.32,One year,1,Fiber optic,Mailed check,3336.2,No,66+,25-48 Months,0,0,Low
CUST-00312,42,Female,28,46.3,Month-to-month,0,Fiber optic,Electronic check,1296.4,No,36-45,25-48 Months,0,2,Low
CUST-00313,67,Male,2,55.13,Two year,3,Fiber optic,Credit card,110.26,Yes,66+,0-6 Months,1,2,Low
CUST-00314,40,Female,13,85.6,Month-to-month,1,Fiber optic,Mailed check,1112.8,Yes,36-45,13-24 Months,1,2,Low
CUST-00315,48,Female,41,146.82,One year,2,Fiber optic,Credit card,6019.62,No,46-55,25-48 Months,0,1,Low
CUST-00316,47,Male,59,100.12,One year,1,No,Mailed check,5907.08,No,46-55,49-72 Months,0,1,Low
CUST-00317,59,Male,69,141.7,One year,4,Fiber optic,Bank transfer,9777.3,No,56-65,49-72 Months,0,1,Low
CUST-00318,52,Female,53,144.72,Two year,2,No,Electronic check,7670.16,No,46-55,49-72 Months,0,1,Low
CUST-00319,24,Female,45,47.05,Month-to-month,2,Fiber optic,Bank transfer,2117.25,No,18-25,25-48 Months,0,2,Low
CUST-00320,33,Male,20,60.46,Month-to-month,3,Fiber optic,Credit card,1209.2,No,26-35,13-24 Months,0,2,Low
CUST-00321,43,Female,24,120.1,Month-to-month,2,DSL,Bank transfer,2882.4,No,36-45,13-24 Months,0,3,Medium
CUST-00322,65,Female,61,132.68,Two year,5,Fiber optic,Electronic check,8093.48,No,56-65,49-72 Months,0,3,Medium
CUST-00323,74,Female,58,87.5,Two year,3,Fiber optic,Electronic check,5075.0,No,66+,49-72 Months,0,0,Low
CUST-00324,69,Male,27,149.12,Month-to-month,2,Fiber optic,Electronic check,4026.24,Yes,66+,25-48 Months,1,3,Medium
CUST-00325,66,Female,26,21.5,One year,5,No,Electronic check,559.0,No,66+,25-48 Months,0,2,Low
CUST-00326,19,Male,7,58.95,Month-to-month,4,No,Electronic check,412.65,No,18-25,7-12 Months,0,4,Medium
CUST-00327,18,Female,42,101.01,Month-to-month,3,DSL,Credit card,4242.42,No,18-25,25-48 Months,0,3,Medium
CUST-00328,65,Male,47,81.01,One year,2,Fiber optic,Bank transfer,3807.47,No,56-65,25-48 Months,0,0,Low
CUST-00329,29,Female,53,35.16,Month-to-month,1,DSL,Mailed check,1863.48,No,26-35,49-72 Months,0,2,Low
CUST-00330,22,Male,59,67.81,Month-to-month,3,DSL,Bank transfer,4000.79,No,18-25,49-72 Months,0,2,Low
CUST-00331,54,Male,38,23.31,One year,2,DSL,Bank transfer,885.78,No,46-55,25-48 Months,0,0,Low
CUST-00332,49,Male,69,103.56,One year,2,Fiber optic,Credit card,7145.64,Yes,46-55,49-72 Months,1,1,Low
CUST-00333,72,Female,53,136.06,Month-to-month,2,No,Credit card,7211.18,No,66+,49-72 Months,0,3,Medium
CUST-00334,26,Female,15,135.03,One year,2,Fiber optic,Credit card,2025.45,Yes,26-35,13-24 Months,1,1,Low
CUST-00335,58,Female,26,110.94,Month-to-month,0,No,Credit card,2884.44,No,56-65,25-48 Months,0,3,Medium
CUST-00336,52,Male,48,80.55,Month-to-month,0,No,Bank transfer,3866.4,No,46-55,25-48 Months,0,2,Low
CUST-00337,36,Female,19,86.56,One year,1,Fiber optic,Electronic check,1644.64,No,36-45,13-24 Months,0,0,Low
CUST-00338,65,Male,9,37.8,Month-to-month,1,Fiber optic,Electronic check,340.2,No,56-65,7-12 Months,0,4,Medium
CUST-00339,33,Female,64,64.33,Month-to-month,5,DSL,Credit card,4117.12,No,26-35,49-72 Months,0,4,Medium
CUST-00340,20,Male,54,44.4,Month-to-month,1,Fiber optic,Mailed check,2397.6,No,18-25,49-72 Months,0,2,Low
CUST-00341,37,Male,51,126.76,Two year,5,Fiber optic,Bank transfer,6464.76,No,36-45,49-72 Months,0,3,Medium
CUST-00342,41,Male,39,138.92,Month-to-month,2,DSL,Bank transfer,5417.88,No,36-45,25-48 Months,0,3,Medium
CUST-00343,71,Female,4,89.8,Month-to-month,0,Fiber optic,Mailed check,359.2,No,66+,0-6 Months,0,4,Medium
CUST-00344,73,Female,3,114.61,Month-to-month,3,Fiber optic,Credit card,343.83,Yes,66+,0-6 Months,1,5,High
CUST-00345,50,Female,64,35.79,Month-to-month,2,Fiber optic,Bank transfer,2290.56,No,46-55,49-72 Months,0,2,Low
CUST-00346,41,Male,29,99.11,One year,2,No,Mailed check,2874.19,Yes,36-45,25-48 Months,1,0,Low
CUST-00347,69,Male,11,111.36,Month-to-month,2,Fiber optic,Electronic check,1224.96,No,66+,7-12 Months,0,5,High
CUST-00348,28,Female,58,78.86,Two year,5,Fiber optic,Mailed check,4573.88,No,26-35,49-72 Months,0,2,Low
CUST-00349,66,Female,27,51.63,One year,4,DSL,Mailed check,1394.01,No,66+,25-48 Months,0,0,Low
CUST-00350,25,Female,21,134.06,One year,6,Fiber optic,Credit card,2815.26,No,18-25,13-24 Months,0,3,Medium
CUST-00351,53,Male,39,116.58,Month-to-month,6,DSL,Bank transfer,4546.62,Yes,46-55,25-48 Months,1,5,High
CUST-00352,55,Male,46,136.98,Month-to-month,1,DSL,Mailed check,6301.08,No,46-55,25-48 Months,0,3,Medium
CUST-00353,57,Male,66,126.39,Month-to-month,2,DSL,Bank transfer,8341.74,No,56-65,49-72 Months,0,3,Medium
CUST-00354,37,Male,36,148.75,Month-to-month,1,Fiber optic,Bank transfer,5355.0,Yes,36-45,25-48 Months,1,3,Medium
CUST-00355,52,Male,65,44.98,Month-to-month,1,Fiber optic,Credit card,2923.7,No,46-55,49-72 Months,0,2,Low
CUST-00356,65,Female,63,31.28,One year,7,DSL,Electronic check,1970.64,No,56-65,49-72 Months,0,2,Low
CUST-00357,42,Male,35,63.81,Month-to-month,2,DSL,Bank transfer,2233.35,No,36-45,25-48 Months,0,2,Low
CUST-00358,52,Male,31,36.77,Month-to-month,3,Fiber optic,Credit card,1139.87,No,46-55,25-48 Months,0,2,Low
CUST-00359,42,Male,28,88.01,Month-to-month,4,Fiber optic,Credit card,2464.28,Yes,36-45,25-48 Months,1,2,Low
CUST-00360,46,Male,1,102.29,Month-to-month,2,Fiber optic,Mailed check,102.29,No,46-55,0-6 Months,0,5,High
CUST-00361,35,Male,25,95.18,Two year,0,DSL,Bank transfer,2379.5,No,26-35,25-48 Months,0,0,Low
CUST-00362,63,Female,43,53.7,Month-to-month,3,DSL,Credit card,2309.1,No,56-65,25-48 Months,0,2,Low
CUST-00363,35,Male,67,138.15,Two year,4,DSL,Electronic check,9256.05,No,26-35,49-72 Months,0,1,Low
CUST-00364,19,Male,63,22.75,One year,1,Fiber optic,Mailed check,1433.25,No,18-25,49-72 Months,0,0,Low
CUST-00365,71,Male,51,65.24,Two year,3,Fiber optic,Electronic check,3327.24,No,66+,49-72 Months,0,0,Low
CUST-00366,52,Female,2,113.47,Month-to-month,4,Fiber optic,Credit card,226.94,Yes,46-55,0-6 Months,1,5,High
CUST-00367,33,Female,64,119.7,Two year,2,Fiber optic,Mailed check,7660.8,Yes,26-35,49-72 Months,1,1,Low
CUST-00368,58,Female,69,74.1,Month-to-month,4,Fiber optic,Bank transfer,5112.9,No,56-65,49-72 Months,0,2,Low
CUST-00369,53,Male,9,22.2,One year,1,Fiber optic,Mailed check,199.8,No,46-55,7-12 Months,0,2,Low
CUST-00370,50,Female,2,100.35,Month-to-month,4,DSL,Mailed check,200.7,Yes,46-55,0-6 Months,1,5,High
CUST-00371,21,Male,34,28.2,Month-to-month,1,DSL,Electronic check,958.8,No,18-25,25-48 Months,0,2,Low
CUST-00372,50,Male,60,34.02,One year,0,Fiber optic,Bank transfer,2041.2,No,46-55,49-72 Months,0,0,Low
CUST-00373,31,Female,61,104.53,One year,3,Fiber optic,Credit card,6376.33,Yes,26-35,49-72 Months,1,1,Low
CUST-00374,38,Male,31,60.62,Month-to-month,2,DSL,Electronic check,1879.22,No,36-45,25-48 Months,0,2,Low
CUST-00375,65,Male,10,65.24,Month-to-month,6,Fiber optic,Bank transfer,652.4,Yes,56-65,7-12 Months,1,6,High
CUST-00376,37,Male,36,83.28,One year,4,DSL,Credit card,2998.08,No,36-45,25-48 Months,0,0,Low
CUST-00377,73,Female,49,147.22,Month-to-month,3,Fiber optic,Mailed check,7213.78,Yes,66+,49-72 Months,1,3,Medium
CUST-00378,25,Male,70,145.51,Month-to-month,2,No,Bank transfer,10185.7,Yes,18-25,49-72 Months,1,3,Medium
CUST-00379,24,Male,49,74.11,Two year,0,DSL,Electronic check,3631.39,No,18-25,49-72 Months,0,0,Low
CUST-00380,20,Female,3,54.51,Two year,2,DSL,Credit card,163.53,No,18-25,0-6 Months,0,2,Low
CUST-00381,34,Male,5,59.34,Two year,5,Fiber optic,Credit card,296.7,Yes,26-35,0-6 Months,1,4,Medium
CUST-00382,50,Male,61,54.94,Two year,1,Fiber optic,Bank transfer,3351.34,No,46-55,49-72 Months,0,0,Low
CUST-00383,65,Female,26,89.19,Month-to-month,2,DSL,Bank transfer,2318.94,No,56-65,25-48 Months,0,2,Low
CUST-00384,29,Male,72,98.89,Two year,3,Fiber optic,Mailed check,7120.08,No,26-35,49-72 Months,0,0,Low
CUST-00385,68,Male,5,83.54,Month-to-month,2,DSL,Credit card,417.7,No,66+,0-6 Months,0,4,Medium
CUST-00386,39,Male,15,73.04,Month-to-month,2,DSL,Mailed check,1095.6,Yes,36-45,13-24 Months,1,2,Low
CUST-00387,72,Male,16,47.47,Two year,2,Fiber optic,Mailed check,759.52,No,66+,13-24 Months,0,0,Low
CUST-00388,39,Male,1,82.73,Month-to-month,5,Fiber optic,Electronic check,82.73,No,36-45,0-6 Months,0,6,High
CUST-00389,63,Female,16,64.34,Month-to-month,2,Fiber optic,Electronic check,1029.44,Yes,56-65,13-24 Months,1,2,Low
CUST-00390,47,Female,37,90.41,Month-to-month,0,DSL,Bank transfer,3345.17,No,46-55,25-48 Months,0,2,Low
CUST-00391,55,Female,3,107.77,Month-to-month,2,Fiber optic,Bank transfer,323.31,Yes,46-55,0-6 Months,1,5,High
CUST-00392,55,Female,52,102.33,One year,2,Fiber optic,Bank transfer,5321.16,No,46-55,49-72 Months,0,1,Low
CUST-00393,62,Male,47,80.12,Month-to-month,2,Fiber optic,Electronic check,3765.64,No,56-65,25-48 Months,0,2,Low
CUST-00394,68,Male,13,92.29,Month-to-month,3,Fiber optic,Mailed check,1199.77,No,66+,13-24 Months,0,2,Low
CUST-00395,71,Male,55,57.03,Month-to-month,5,No,Mailed check,3136.65,Yes,66+,49-72 Months,1,4,Medium
CUST-00396,25,Male,21,23.15,Month-to-month,2,Fiber optic,Electronic check,486.15,No,18-25,13-24 Months,0,2,Low
CUST-00397,44,Male,66,101.25,Month-to-month,3,Fiber optic,Bank transfer,6682.5,No,36-45,49-72 Months,0,3,Medium
CUST-00398,44,Female,54,52.83,Two year,3,Fiber optic,Bank transfer,2852.82,No,36-45,49-72 Months,0,0,Low
CUST-00399,51,Female,27,106.96,Month-to-month,2,Fiber optic,Mailed check,2887.92,Yes,46-55,25-48 Months,1,3,Medium
CUST-00400,38,Male,38,117.11,Two year,3,DSL,Credit card,4450.18,Yes,36-45,25-48 Months,1,1,Low
CUST-00401,47,Male,58,139.07,Month-to-month,2,Fiber optic,Credit card,8066.06,Yes,46-55,49-72 Months,1,3,Medium
CUST-00402,50,Male,62,144.56,Month-to-month,1,DSL,Credit card,8962.72,Yes,46-55,49-72 Months,1,3,Medium
CUST-00403,45,Female,46,21.37,Month-to-month,3,Fiber optic,Credit card,983.02,Yes,36-45,25-48 Months,1,2,Low
CUST-00404,64,Male,11,148.75,Month-to-month,3,Fiber optic,Bank transfer,1636.25,No,56-65,7-12 Months,0,5,High
CUST-00405,50,Male,72,108.79,Month-to-month,3,No,Electronic check,7832.88,Yes,46-55,49-72 Months,1,3,Medium
CUST-00406,22,Male,8,103.66,Month-to-month,0,DSL,Electronic check,829.28,No,18-25,7-12 Months,0,5,High
CUST-00407,65,Female,71,21.98,Month-to-month,1,DSL,Credit card,1560.58,Yes,56-65,49-72 Months,1,2,Low
CUST-00408,36,Male,64,131.96,Month-to-month,3,Fiber optic,Electronic check,8445.44,No,36-45,49-72 Months,0,3,Medium
CUST-00409,21,Female,21,38.91,One year,3,Fiber optic,Mailed check,817.11,No,18-25,13-24 Months,0,0,Low
CUST-00410,52,Female,72,128.85,Two year,0,Fiber optic,Credit card,9277.2,Yes,46-55,49-72 Months,1,1,Low
CUST-00411,66,Female,63,22.02,Month-to-month,3,Fiber optic,Bank transfer,1387.26,Yes,66+,49-72 Months,1,2,Low
CUST-00412,34,Female,64,103.98,One year,1,Fiber optic,Credit card,6654.72,No,26-35,49-72 Months,0,1,Low
CUST-00413,61,Female,20,76.52,One year,2,DSL,Mailed check,1530.4,No,56-65,13-24 Months,0,0,Low
CUST-00414,45,Female,8,46.1,Month-to-month,3,Fiber optic,Electronic check,368.8,No,36-45,7-12 Months,0,4,Medium
CUST-00415,47,Male,58,33.98,Two year,4,DSL,Electronic check,1970.84,No,46-55,49-72 Months,0,0,Low
CUST-00416,46,Male,46,77.22,Two year,1,DSL,Electronic check,3552.12,Yes,46-55,25-48 Months,1,0,Low
CUST-00417,63,Male,31,36.03,Month-to-month,4,Fiber optic,Bank transfer,1116.93,No,56-65,25-48 Months,0,2,Low
CUST-00418,70,Female,9,83.24,One year,5,Fiber optic,Credit card,749.16,No,66+,7-12 Months,0,4,Medium
CUST-00419,23,Male,15,101.28,One year,6,Fiber optic,Bank transfer,1519.2,Yes,18-25,13-24 Months,1,3,Medium
CUST-00420,52,Female,26,127.56,Month-to-month,4,DSL,Mailed check,3316.56,Yes,46-55,25-48 Months,1,3,Medium
CUST-00421,58,Female,10,108.22,Month-to-month,1,No,Bank transfer,1082.2,Yes,56-65,7-12 Months,1,5,High
CUST-00422,54,Female,29,28.48,Two year,0,DSL,Credit card,825.92,No,46-55,25-48 Months,0,0,Low
CUST-00423,41,Male,36,59.97,One year,2,Fiber optic,Electronic check,2158.92,No,36-45,25-48 Months,0,0,Low
CUST-00424,46,Female,37,57.44,Month-to-month,2,Fiber optic,Electronic check,2125.28,Yes,46-55,25-48 Months,1,2,Low
CUST-00425,66,Female,71,138.95,Month-to-month,0,No,Electronic check,9865.45,No,66+,49-72 Months,0,3,Medium
CUST-00426,63,Male,23,132.81,Two year,3,Fiber optic,Electronic check,3054.63,Yes,56-65,13-24 Months,1,1,Low
CUST-00427,70,Male,41,68.12,Month-to-month,2,DSL,Bank transfer,2792.92,Yes,66+,25-48 Months,1,2,Low
CUST-00428,48,Female,28,29.25,One year,3,Fiber optic,Credit card,819.0,No,46-55,25-48 Months,0,0,Low
CUST-00429,52,Female,48,136.23,Month-to-month,4,Fiber optic,Credit card,6539.04,Yes,46-55,25-48 Months,1,3,Medium
CUST-00430,50,Male,38,135.46,Month-to-month,1,Fiber optic,Credit card,5147.48,Yes,46-55,25-48 Months,1,3,Medium
CUST-00431,69,Male,31,131.12,Month-to-month,2,Fiber optic,Bank transfer,4064.72,No,66+,25-48 Months,0,3,Medium
CUST-00432,38,Male,14,129.86,Month-to-month,2,Fiber optic,Electronic check,1818.04,Yes,36-45,13-24 Months,1,3,Medium
